--------------------------------------------------------
-- Collect memory reference at line:29@file:../ScriptModule\module.lua
--------------------------------------------------------
-- [Table/Function/String Address/Name]	[Reference Path]	[Reference Count]
--------------------------------------------------------
-- From Root Object: table: 00000140B2BD9400 (registry)
table: 00000140B4E7C640	registry.2[_G].TableLevelup.100145	1
table: 00000140B4E74640	registry.2[_G].TableLevelup.90046	1
table: 00000140B4A6C6A0	registry.2[_G].TableLevelup.20074	1
table: 00000140B4FB4610	registry.2[_G].TableLevelup.310090	1
string: "5256000"	registry.2[_G].TableLevelup.70009.ProduceMoney[string]	1
string: "2_6785603118661"	registry.2[_G].TableLevelup.80079.CostMoney[string]	1
table: 00000140B4E2C640	registry.2[_G].TableLevelup.80009	1
string: "3.98602169123847E+21"	registry.2[_G].TableLevelup.320080.ProduceMoney[string]	1
string: "120250595363346"	registry.2[_G].TableLevelup.170034.ProduceMoney[string]	1
string: "6.27798416370059E+21"	registry.2[_G].TableLevelup.320126.ProduceMoney[string]	1
table: 00000140B4B247B0	registry.2[_G].TableLevelup.40017	1
string: "2_108491457650748000"	registry.2[_G].TableLevelup.190024.CostMoney[string]	1
string: "2_35326155435027200000"	registry.2[_G].TableLevelup.220040.CostMoney[string]	1
string: "2_654789452"	registry.2[_G].TableLevelup.80012.CostMoney[string]	1
string: "shengmuyuan3"	registry.2[_G].TableRebuild.240003.buildRes[string]	1
string: "3.2125313694734E+17"	registry.2[_G].TableLevelup.230027.ProduceMoney[string]	1
string: "1.35971153556605E+15"	registry.2[_G].TableLevelup.180086.ProduceMoney[string]	1
table: 00000140B4A6C7A0	registry.2[_G].TableLevelup.320138	1
string: "44700800000"	registry.2[_G].TableLevelup.110061.ProduceMoney[string]	1
string: "4.18273567349457E+17"	registry.2[_G].TableLevelup.220118.ProduceMoney[string]	1
table: 00000140B4ECC700	registry.2[_G].TableLevelup.140063	1
string: "2_41"	registry.2[_G].TableLevelup.10008.CostMoney[string]	1
string: "2_3.37459748534849E+20"	registry.2[_G].TableLevelup.260028.CostMoney[string]	1
table: 00000140B4EC4700	registry.2[_G].TableLevelup.120087	1
table: 00000140B4E64700	registry.2[_G].TableLevelup.160135	1
string: "2_14804145"	registry.2[_G].TableLevelup.40042.CostMoney[string]	1
string: "2.4458369616197E+17"	registry.2[_G].TableLevelup.220069.ProduceMoney[string]	1
string: "4643869449440"	registry.2[_G].TableLevelup.140074.ProduceMoney[string]	1
string: "2_700166479096205000"	registry.2[_G].TableRebuild.120004.RewardMoney[string]	1
string: "2.97456608284574E+17"	registry.2[_G].TableLevelup.230025.ProduceMoney[string]	1
table: 00000140B4E74740	registry.2[_G].TableLevelup.90020	1
string: "1915667756288"	registry.2[_G].TableLevelup.130128.ProduceMoney[string]	1
string: "2_1584293137167490"	registry.2[_G].TableLevelup.160023.CostMoney[string]	1
string: "8.18823678455207E+16"	registry.2[_G].TableLevelup.210092.ProduceMoney[string]	1
string: "2.05989727657381E+19"	registry.2[_G].TableLevelup.260065.ProduceMoney[string]	1
string: "2_3753087757514290000"	registry.2[_G].TableLevelup.250004.CostMoney[string]	1
string: "2_652408851695818000"	registry.2[_G].TableLevelup.190037.CostMoney[string]	1
string: "2_1300640727"	registry.2[_G].TableLevelup.60044.CostMoney[string]	1
string: "1465600000"	registry.2[_G].TableLevelup.110002.ProduceMoney[string]	1
table: 00000140B37ECA00	registry.2[_G].LuaNFrame.pluginManager.[userdata:metatable].___getters	1
table: 00000140B4FCC710	registry.2[_G].TableLevelup.290132	1
table: 00000140B4E2C740	registry.2[_G].TableLevelup.80010	1
table: 00000140B4FBC710	registry.2[_G].TableLevelup.260061	1
string: "1.78473964970745E+17"	registry.2[_G].TableLevelup.230015.ProduceMoney[string]	1
string: "2_1772590984325690"	registry.2[_G].TableLevelup.110080.CostMoney[string]	1
string: "1.33101054794E+19"	registry.2[_G].TableLevelup.260042.ProduceMoney[string]	1
table: 00000140B4F046E0	registry.2[_G].TableRebuild.270001	1
table: 00000140B4E746C0	registry.2[_G].TableLevelup.90047	1
string: "2_27859371708885800000"	registry.2[_G].TableLevelup.230031.CostMoney[string]	1
string: "2.40849527722476E+19"	registry.2[_G].TableLevelup.260076.ProduceMoney[string]	1
string: "454097468736"	registry.2[_G].TableLevelup.120144.ProduceMoney[string]	1
string: "45375"	registry.2[_G].TableLevelup.20121.ProduceMoney[string]	1
string: "2_1.3900651112082E+25"	registry.2[_G].TableLevelup.260105.CostMoney[string]	1
string: "2_2.66418490545574E+26"	registry.2[_G].TableLevelup.250135.CostMoney[string]	1
table: 00000140B4FCC690	registry.2[_G].TableLevelup.300016	1
table: 00000140B4FBC690	registry.2[_G].TableLevelup.260087	1
string: "2_233350039842675"	registry.2[_G].TableRebuild.60005.RewardMoney[string]	1
string: "9.32844999410941E+19"	registry.2[_G].TableLevelup.270123.ProduceMoney[string]	1
string: "2_186952955378"	registry.2[_G].TableLevelup.60080.CostMoney[string]	1
table: 00000140B4E346C0	registry.2[_G].TableLevelup.60004	1
table: 00000140B4E2C6C0	registry.2[_G].TableLevelup.70127	1
table: 00000140B4F0C6E0	registry.2[_G].taskTable.3077	1
table: 00000140B4F346B0	registry.2[_G].TableLevelup.220109	1
table: 00000140B4F446B0	registry.2[_G].TableLevelup.190072	1
string: "2_709"	registry.2[_G].TableLevelup.20007.CostMoney[string]	1
string: "2_13797202795060000"	registry.2[_G].TableLevelup.100107.CostMoney[string]	1
string: "2_1.54205538843102E+20"	registry.2[_G].TableRebuild.270002.RewardMoney[string]	1
string: "1.45749684399467E+20"	registry.2[_G].TableLevelup.280085.ProduceMoney[string]	1
table: 00000140B4EFC6E0	registry.2[_G].package.loaded.MemoryReferenceInfo.m_cMethods	1
string: "2_20709909"	registry.2[_G].TableLevelup.60014.CostMoney[string]	1
table: 00000140B4F3C6B0	registry.2[_G].TableLevelup.240073	1
string: "47853006762912"	registry.2[_G].TableLevelup.160067.ProduceMoney[string]	1
string: "2_76082802087135800"	registry.2[_G].TableLevelup.200013.CostMoney[string]	1
table: 00000140B4F4C6B0	registry.2[_G].TableLevelup.210013	1
string: "3.1193282988773E+17"	registry.2[_G].TableLevelup.220088.ProduceMoney[string]	1
string: "20016800000"	registry.2[_G].TableLevelup.100131.ProduceMoney[string]	1
string: "18183200000"	registry.2[_G].TableLevelup.100119.ProduceMoney[string]	1
table: 00000140B4B64730	registry.2[_G].TableLevelup.10077	1
string: "2_24874519754181400"	registry.2[_G].TableLevelup.150053.CostMoney[string]	1
table: 00000140B4E64380	registry.2[_G].TableLevelup.160113	1
string: "2_1.30008389923068E+27"	registry.2[_G].TableLevelup.300116.CostMoney[string]	1
table: 00000140B4F34030	registry.2[_G].TableLevelup.220141	1
table: 00000140B4B240B0	registry.2[_G].TableLevelup.40018	1
string: "2_6911777417307690000"	registry.2[_G].TableLevelup.180063.CostMoney[string]	1
table: 00000140B4F3C030	registry.2[_G].TableLevelup.240058	1
table: 00000140B4F4C030	registry.2[_G].TableLevelup.200133	1
table: 00000140B4F44030	registry.2[_G].TableLevelup.190041	1
table: 00000140B4AD40C0	registry.2[_G].TableLevelup.20029	1
table: 00000140B4E7C040	registry.2[_G].TableLevelup.110010	1
string: "3.16181462622984E+15"	registry.2[_G].TableLevelup.190054.ProduceMoney[string]	1
table: 00000140B4FC4010	registry.2[_G].TableLevelup.280045	1
table: 00000140B4FBC010	registry.2[_G].TableLevelup.260065	1
table: 00000140B4E74040	registry.2[_G].TableLevelup.90009	1
table: 00000140B4FCC010	registry.2[_G].TableLevelup.290144	1
string: "379454382018432"	registry.2[_G].TableLevelup.180024.ProduceMoney[string]	1
string: "7.97204338247692E+20"	registry.2[_G].TableLevelup.320016.ProduceMoney[string]	1
string: "494000000"	registry.2[_G].TableLevelup.80130.ProduceMoney[string]	1
table: 00000140B4B640B0	registry.2[_G].TableLevelup.10094	1
string: "2.66048146540236E+18"	registry.2[_G].TableLevelup.240072.ProduceMoney[string]	1
string: "8.12924892206275E+17"	registry.2[_G].TableLevelup.240022.ProduceMoney[string]	1
table: 00000140B4A14100	registry.2[_G].TableLevelup.20103	1
table: 00000140B4F0C060	registry.2[_G].taskTable.3053	1
table: 00000140B4B340E0	registry.2[_G].ItemData.3008	1
table: 00000140B4E64080	registry.2[_G].TableLevelup.160094	1
string: "2_3047193961697"	registry.2[_G].TableLevelup.100046.CostMoney[string]	1
string: "9.55597316469744E+19"	registry.2[_G].TableLevelup.270126.ProduceMoney[string]	1
table: 00000140B4EF4060	registry.2[_G].traveLevel.22	1
string: "2_8.02276611686195E+22"	registry.2[_G].TableLevelup.220096.CostMoney[string]	1
string: "10350"	registry.2[_G].TableLevelup.10138.ProduceMoney[string]	1
string: "2_3133113"	registry.2[_G].TableLevelup.50017.CostMoney[string]	1
string: "2_233380"	registry.2[_G].TableLevelup.20049.CostMoney[string]	1
string: "2_16695782157"	registry.2[_G].TableLevelup.20130.CostMoney[string]	1
string: "Cocos2"	registry.2[_G].package.loaded.LuaDebug.[ups:function:start].[ups:table:LuaDebugger].runTimeType[string]	1
table: 00000140B4E6C080	registry.2[_G].TableLevelup.180061	1
table: 00000140B4E2C040	registry.2[_G].TableLevelup.70121	1
string: "3.15197072993144E+20"	registry.2[_G].TableLevelup.290065.ProduceMoney[string]	1
string: "6428015833824"	registry.2[_G].TableLevelup.160009.ProduceMoney[string]	1
string: "1722240000"	registry.2[_G].TableLevelup.90069.ProduceMoney[string]	1
table: 00000140B4EF3FE0	registry.2[_G].traveLevel.19	1
table: 00000140B4A14080	registry.2[_G].TableLevelup.20095	1
table: 00000140B4B34060	registry.2[_G].ItemData.2010	1
string: "11175"	registry.2[_G].TableLevelup.10149.ProduceMoney[string]	1
string: "2_1.27745313534221E+21"	registry.2[_G].TableLevelup.220066.CostMoney[string]	1
string: "2_506729045429"	registry.2[_G].TableLevelup.100033.CostMoney[string]	1
string: "3080000"	registry.2[_G].TableLevelup.60028.ProduceMoney[string]	1
string: "252969588012288"	registry.2[_G].TableLevelup.180016.ProduceMoney[string]	1
string: "2080000"	registry.2[_G].TableLevelup.50104.ProduceMoney[string]	1
string: "2_5.80081967232718E+20"	registry.2[_G].TableLevelup.230053.CostMoney[string]	1
string: "1080000"	registry.2[_G].TableLevelup.40144.ProduceMoney[string]	1
string: "2.8503334318794E+21"	registry.2[_G].TableLevelup.310116.ProduceMoney[string]	1
string: "1.9166035145396E+21"	registry.2[_G].TableLevelup.310078.ProduceMoney[string]	1
table: 00000140B4E64000	registry.2[_G].TableLevelup.160092	1
string: "2_184542579788090000"	registry.2[_G].TableLevelup.120102.CostMoney[string]	1
string: "8.21478394859955E+17"	registry.2[_G].TableLevelup.250007.ProduceMoney[string]	1
string: "94277565562752"	registry.2[_G].TableLevelup.160132.ProduceMoney[string]	1
table: 00000140B4A6C0A0	registry.2[_G].TableLevelup.320133	1
string: "3.39602311706168E+15"	registry.2[_G].TableLevelup.190058.ProduceMoney[string]	1
userdata: 00000140B2BFC4A8	registry.2[_G].LuaNFrame.kernelModule.[userdata:metatable].GetUUID.[ups:userdata:]	1
string: "932825355795312"	registry.2[_G].TableLevelup.180059.ProduceMoney[string]	1
table: 00000140B4E6C000	registry.2[_G].TableLevelup.180098	1
string: "2_1.17784592626843E+23"	registry.2[_G].TableLevelup.210109.CostMoney[string]	1
string: "2_4282198031835570"	registry.2[_G].TableLevelup.70139.CostMoney[string]	1
string: "2_13881192854"	registry.2[_G].TableLevelup.90022.CostMoney[string]	1
string: "2_2609149572446970"	registry.2[_G].TableLevelup.90110.CostMoney[string]	1
table: 00000140B4EC4000	registry.2[_G].TableLevelup.120064	1
string: "8220904025360"	registry.2[_G].TableLevelup.140131.ProduceMoney[string]	1
string: "2_515920594568"	registry.2[_G].TableLevelup.110021.CostMoney[string]	1
string: "6.67658633282444E+21"	registry.2[_G].TableLevelup.320134.ProduceMoney[string]	1
string: "2_3809217732"	registry.2[_G].TableLevelup.10141.CostMoney[string]	1
string: "2_1.03743156042829E+23"	registry.2[_G].TableLevelup.320040.CostMoney[string]	1
string: "271197099384"	registry.2[_G].TableLevelup.120086.ProduceMoney[string]	1
table: 00000140B4F040E0	registry.2[_G].TableRebuild.250001	1
table: 00000140B4EF40E0	registry.2[_G].traveLevel.8	1
string: "15585600000"	registry.2[_G].TableLevelup.100102.ProduceMoney[string]	1
table: 00000140B4E64100	registry.2[_G].TableLevelup.160105	1
table: 00000140B4B34160	registry.2[_G].ItemData.3402	1
string: "2_2437350"	registry.2[_G].TableLevelup.20066.CostMoney[string]	1
string: "2_9634945571630"	registry.2[_G].TableLevelup.40139.CostMoney[string]	1
string: "395200000"	registry.2[_G].TableLevelup.80104.ProduceMoney[string]	1
string: "21608000"	registry.2[_G].TableLevelup.70037.ProduceMoney[string]	1
function: 00000140B49C4180	registry.2[_G].luaIdePrintErr.[ups:function:debugger_print].[ups:table:json].decode.[ups:function:decode_scanString].[ups:table:escapeSequences].[metatable].__index[line:456@file:../ScriptModule\LuaDebug.lua]	1
string: "2.65851843654316E+17"	registry.2[_G].TableLevelup.220075.ProduceMoney[string]	1
string: "2_21140051495586500000"	registry.2[_G].TableLevelup.230029.CostMoney[string]	1
string: "1.11531271982189E+20"	registry.2[_G].TableLevelup.290023.ProduceMoney[string]	1
string: "690304918160"	registry.2[_G].TableLevelup.140011.ProduceMoney[string]	1
string: "7.01997595551596E+17"	registry.2[_G].TableLevelup.230059.ProduceMoney[string]	1
string: "2_3.91880844271905E+20"	registry.2[_G].TableLevelup.130147.CostMoney[string]	1
table: 00000140B4A6C1A0	registry.2[_G].TableLevelup.20069	1
string: "1.43464635672828E+16"	registry.2[_G].TableLevelup.200072.ProduceMoney[string]	1
string: "2_9.0944001721161E+24"	registry.2[_G].TableLevelup.230123.CostMoney[string]	1
string: "4.95257029648654E+20"	registry.2[_G].TableLevelup.300043.ProduceMoney[string]	1
string: "5.86751474341084E+20"	registry.2[_G].TableLevelup.290121.ProduceMoney[string]	1
function: 00007FF69D587040	registry.2[_G].package.loaded.io.stderr.[userdata:metatable].read[line:-1@file:[C]]	1
string: "585521227079600"	registry.2[_G].TableLevelup.190010.ProduceMoney[string]	1
string: "2_3019909393022120000"	registry.2[_G].TableLevelup.180057.CostMoney[string]	1
string: "49514951031966"	registry.2[_G].TableLevelup.170014.ProduceMoney[string]	1
string: "3.4886886156832E+19"	registry.2[_G].TableLevelup.270046.ProduceMoney[string]	1
string: "2_1.25347311580506E+21"	registry.2[_G].TableLevelup.320008.CostMoney[string]	1
table: 00000140B4ECC100	registry.2[_G].TableLevelup.140014	1
function: 00000140B2BFC560	registry.2[_G].LuaNFrame.kernelModule.[userdata:metatable].___const.Base64Encode[line:-1@file:[C]]	1
string: "490128576773808"	registry.2[_G].TableLevelup.180031.ProduceMoney[string]	1
string: "413102558364"	registry.2[_G].TableLevelup.120131.ProduceMoney[string]	1
table: 00000140B4B64130	registry.2[_G].TableLevelup.10101	1
function: 00000140B4ACC140	registry.2[_G].protobuf.extract.[ups:function:expand].[ups:function:default_table].[ups:function:decode_message].[ups:table:_R_meta].__index.[ups:table:decode_type_cache].[metatable].__index.[ups:table:_decode_type_meta].__index.[ups:table:_reader].int32[line:66@file:../ScriptModule/gxlua\protobuf.lua]	1
function: 00007FF69D586FC0	registry.2[_G].package.loaded.io.read[line:-1@file:[C]]	1
userdata: 00000140B2BFC518	registry.2[_G].LuaNFrame.kernelModule.[userdata:metatable].GetCRC16.[ups:userdata:]	1
table: 00000140B4A6C120	registry.2[_G].TableLevelup.20064	1
string: "948480000"	registry.2[_G].TableLevelup.90038.ProduceMoney[string]	1
string: "2_8088491987466790"	registry.2[_G].TableLevelup.110091.CostMoney[string]	1
string: "1_2400_x2400;1001_9_x9;1014_1_x1"	registry.2[_G].StoreData.1004.itemsinfo[string]	1
table: 00000140B4964150	registry.2[_G].TableLevelup.30057	1
string: "2_6.56184996624767E+26"	registry.2[_G].TableLevelup.310107.CostMoney[string]	1
string: "2_1077309184764530"	registry.2[_G].TableLevelup.70129.CostMoney[string]	1
table: 00000140B4EC4080	registry.2[_G].TableLevelup.120076	1
string: "2_3517209812977"	registry.2[_G].TableLevelup.30150.CostMoney[string]	1
table: 00000140B4ECC080	registry.2[_G].TableLevelup.140046	1
function: 00000140B4A84110	registry.2[_G].package.loaded.ProFi.start[line:67@file:../ScriptModule/gxlua/ProFi.lua]	1
string: "1.07084378982447E+17"	registry.2[_G].TableLevelup.230009.ProduceMoney[string]	1
table: 00000140B495C170	registry.2[_G].LuaNFrame.serverNetEventModule.[userdata:metatable].___const.___setters	1
string: "1_5300"	registry.2[_G].StoreData.2005.otherdiamond[string]	1
table: 00000140B4E2C0C0	registry.2[_G].TableLevelup.70123	1
table: 00000140B4B24130	registry.2[_G].TableLevelup.30129	1
table: 00000140B4E7C0C0	registry.2[_G].TableLevelup.100112	1
table: 00000140B4E740C0	registry.2[_G].TableLevelup.90003	1
table: 00000140B4F340B0	registry.2[_G].TableLevelup.220137	1
table: 00000140B4F440B0	registry.2[_G].TableLevelup.190053	1
table: 00000140B4F3C0B0	registry.2[_G].TableLevelup.240042	1
string: "2_8.06626831322841E+21"	registry.2[_G].TableLevelup.260051.CostMoney[string]	1
string: "2_58845020"	registry.2[_G].TableLevelup.40052.CostMoney[string]	1
string: "1.57752599585305E+20"	registry.2[_G].TableLevelup.280092.ProduceMoney[string]	1
table: 00000140B4FB4090	registry.2[_G].TableLevelup.310093	1
string: "11096000"	registry.2[_G].TableLevelup.70019.ProduceMoney[string]	1
table: 00000140B4FBC090	registry.2[_G].TableLevelup.260075	1
table: 00000140B4FCC090	registry.2[_G].TableLevelup.290146	1
table: 00000140B4FC4090	registry.2[_G].TableLevelup.280015	1
string: "2_733538600741758000"	registry.2[_G].TableLevelup.120112.CostMoney[string]	1
string: "2_8.22259996621785E+22"	registry.2[_G].TableLevelup.180131.CostMoney[string]	1
string: "4080000"	registry.2[_G].TableLevelup.50136.ProduceMoney[string]	1
table: 00000140B4F0BEE0	registry.2[_G].taskTable.3050	1
table: 00000140B4F03EE0	registry.2[_G].TableRebuild.200002	1
table: 00000140B4EF3EE0	registry.2[_G].traveLevel.49	1
string: "513000000"	registry.2[_G].TableLevelup.80135.ProduceMoney[string]	1
string: "2_7.75100521506847E+28"	registry.2[_G].TableLevelup.320138.CostMoney[string]	1
string: "3780000"	registry.2[_G].TableLevelup.50126.ProduceMoney[string]	1
string: "1.15176053406664E+20"	registry.2[_G].TableLevelup.300010.ProduceMoney[string]	1
string: "2.3796528662766E+16"	registry.2[_G].TableLevelup.230002.ProduceMoney[string]	1
userdata: 00000140B2BFC358	registry.2[_G].NFHttpRequest.___const.___getters.url.[ups:userdata:]	1
